1,1,20240907,-12.076797544406428,-77.03676773717778
1,1,20240906,-11.925814122127633,-77.04270535384421
1,1,20240905,-11.991984719390121,-77.01505084942863
1,1,20240905,-12.041003372304584,-76.96917641830731
1,1,20240905,-12.078710531417927,-77.0985040314184
1,1,20240904,-11.86525491847773, -77.04846081398196
1,1,20240904,-12.02193128249617,-76.87656982330884
1,1,20240904,-12.024547415383196,-76.9902051797063
1,1,20240903,-11.95060379606724,-77.0039734518641
1,3,20240903,-11.95060379606724,-77.0039734518641
1,1,20240902,-12.06497327036573,-77.0134512684162
1,3,20240901,-12.086071971804678,-77.03715273174551
1,1,20240828,-11.882926993075495,-77.13119919811209
1,1,20240828,-12.257982907352758,-76.87653142741367
1,1,20240825,-12.064291307953335,-77.02061821234626
1,1,20240825,-12.013437417786564,-77.00302157724254
1,1,20240825,-12.095820640522389,-76.98237989753139
1,1,20240823,-11.843628580226257, -77.06647246104345
1,1,20240822,-12.168549133792137,-77.02786321697057
1,1,20240822,-12.039162011242546,-76.992449809539
1,1,20240822,-12.039162011242546,-76.992449809539
1,1,20240822,-12.120494508844276,-77.00317679186082
1,1,20240821,-12.262180683582008,-76.85853675052977
1,1,20240821,-12.05298124990316,-77.12054546599167
1,1,20240816,-12.064985583725603,-77.02084441400696
1,1,20240814,-11.962030558080064,-77.03869695953553
1,2,20240807,-12.10925094934458,-77.02433053882554
1,1,20240807,-12.10925094934458,-77.02433053882554
1,1,20240807,-12.033623412767337,-77.06512666008275
1,1,20240806,-12.052486090917945,-77.12061485739343
1,1,20240806,-11.968933270616045,-77.10856128643275
1,1,20240806,-11.997198248619616,-76.99691870492484
1,1,20240803,-12.01445866843327,-77.01059072898668
1,1,20240803,-12.075622203157538,-77.01511555702665
1,1,20240803,-12.073213438817103,-77.05956880203605
1,1,20240803,-12.141959719454197,-77.01961117655198
1,1,20240803,-12.066402920762243,-77.13892001263646
1,1,20240803,-12.224504661885351,-76.94818794712003
1,1,20240803,-12.071307527524716,-76.96912435952387
1,1,20240802,-12.040069341982596,-77.05146047825383
1,1,20240801,-12.071307527524716,-76.96912435952384
1,1,20240801,-12.071307527524716,-76.96912435952382
1,1,20240731,-11.931448546366417,-77.04465087695543
1,1,20240730,-11.914536191407302,-77.0272470653561
1,1,20240730,-11.854482767937295,-77.09657526006747
1,1,20240730,-12.029354506104955,-76.95773746225753
1,1,20240728,-11.980075896762886,-76.98917380123633
1,1,20240727,-12.085223891810106,-77.03426704696267
1,1,20240727,-12.064393344881594,-77.12590365394479
1,1,20240722,-12.035329538377304,-77.03676527018412
1,1,20240722,-11.874445382919808,-77.01866632588981
1,1,20240722,-12.124984764926579,-77.02096472441487
1,1,20240722,-11.955402500197675,-77.04150626957889
1,1,20240722,-12.229653068007389,-76.94464217892626
1,1,20240721,-11.990614977173992,-77.04624649235377
1,1,20240720,-11.959242672216059,-76.97758756501341
1,1,20240720,-12.115193277937157,-76.80990398808852
1,1,20240720,-12.031642104988578,-77.06745846125541
1,1,20240719,-11.86739514566007,-77.07512345017142
1,1,20240719,-12.069037820439304,-77.12708430808539
1,1,20240719,-12.069794230335706,-77.1183779127691
1,1,20240718,-11.86739514566007,-77.07512345017142
1,1,20240718,-11.979036807730637,-77.10390500549855
1,1,20240718,-11.854887391745256,-77.07041268517007
1,1,20240717,-12.14624019444171,-76.9842667948161
1,1,20240715,-11.920170212379153,-77.08486760308313
1,1,20240713,-12.071902573612645,-77.11823495245221
1,1,20240712,-11.974394046973066,-76.98724729279951
1,1,20240712,-12.033184396647977,-76.94997495004114
1,1,20240711,-12.042930748599366,-76.97084357836208
1,1,20240708,-11.937771550365865,-77.03848160022672
1,1,20240707,-11.919821508064057,-77.08799436582498
1,1,20240707,-11.919838209477875,-77.0880588505024
1,1,20240704,-11.92455451761515,-77.07419301569108
1,1,20240703,-12.227479394166213,-76.92964058709958
1,1,20240703,-12.036774833662776,-76.93720554252327
1,1,20240701,-12.20216444048573,-77.01579828755595
1,1,20240701,-12.190391970589632,-76.99630282890496
1,1,20240701,-12.153467656095724,-76.9530765974066
1,1,20240629,-12.19245425750248,-77.0038495081792
1,1,20240629,-12.040964538111568,-77.02961669914497
1,1,20240628,-12.013140846480496,-76.85186702424876
1,1,20240628,-11.89007338883143,-77.07090993240216
1,1,20240626,-12.197519175849093,-76.9995317062013
1,1,20240626,-12.197818474361592,-76.99991447044184
1,1,20240625,-12.08463172683195,-76.87632399406799
1,1,20240625,-12.017068990241807,-76.93534731701087
1,1,20240625,-12.177587199291299,-77.01959051602886
1,1,20240624,-11.945001282750573,76.9890648835515
1,1,20240624,-11.956500919105492,-77.0568168392001
1,1,20240624,-11.944807559441829,-76.98893080973313
1,1,20240622,-12.007996053269807,-77.07655114308288
1,1,20240622,-11.995313891012708,-77.11816702505791
1,1,20240621,-11.951816731741692,-76.99622185583864
1,1,20240619,-12.04137106166517,-76.98859663913461
1,1,20240619,-12.027537965341597,77.01518700650684
1,1,20240617,-11.889990199151637,-77.07295968700122
1,1,20240617,-12.189109100999934,-76.99309560657471
1,1,20240617,-12.04498486976699,-77.1098811082159
1,1,20240616,-12.084963362156955,-77.02908303708995
1,1,20240615,-12.195033355462146,-76.98272079721842
1,1,20240613,-12.037656128077014,-77.07700892784445
1,1,20240613,-12.11639579734491,-77.02064322733303
1,1,20240613,-12.044660151048554,-77.09734056731104
1,1,20240613,-12.239900416934512,-76.8922203949441
1,1,20240613,-11.965016989884127,-76.9913299763994
1,1,20240613,-12.013859494153246,-77.10340984247196
1,1,20240613,-12.04480680386447,-77.10526855717275
1,1,20240609,-12.052079467937139,-77.10383455353774
1,1,20240609,-12.066514487985692,-77.06494764097188
1,1,20240609,-11.956301206908464,-77.04875327253293
1,1,20240609,-12.159933499377182,-76.93658030853828
1,1,20240609,-12.222120667271646,-76.94798461810106
1,1,20240606,-12.052040180532217,-77.00550703366261
1,1,20240606,-12.042557050066202,-76.99846417163685
1,1,20240606,-12.069108970750042,-77.01867412353685
1,1,20240603,-11.861835876203505,-77.00314379435653
1,1,20240531,-11.996450471051903,-77.11939733557728
1,1,20240529,-11.878669386081468,-77.07528384203935
1,1,20240529,-11.8921182746046,-77.06462559534408
1,1,20240528,-11.961627346639077,-77.00416395054626
1,1,20240526,-12.059742674687003,-77.03975156774553
1,1,20240523,-12.060377910503053,-77.05021690176174
1,1,20240523,-12.187488280753612,-76.99449071044633
1,1,20240521,-12.007329479764945,-77.09272798430368
1,1,20240520,-12.06397755170194,-77.06804405694798
1,1,20240520,-12.067153665563346,-77.10030615560488
1,1,20240520,-12.083174821475932,-77.08818080308954
1,1,20240520,-11.973875315694324,-77.10274854806372
1,1,20240520,-12.078368313587536,-77.09813641172862
1,1,20240520,-12.064291647641664,-76.94267064332008
1,1,20240517,-12.057001077955471,-76.96080592694318
1,1,20240517,-12.018435730645557,-76.81840724973829
1,1,20240517,-12.018435730645557,-76.81840724973822
1,1,20240515,-11.993939829493579,-76.99929867659222
1,1,20240512,-12.00391425488086,-77.00577210297179
1,1,20240509,-12.08296309454065,-77.07453978148897
1,1,20240509,-12.066385725794428,-76.9987884078496
1,1,20240509,-12.090161721540976,-77.07605545055338
1,1,20240507,-12.06709659600495,-76.97601914510716
1,1,20240507,-12.229095490066289,-76.91375959613423
1,1,20240507,-12.06709659600495,-76.97601914510716
1,1,20240504,-12.124476508435786,-76.97202898420682
1,1,20240504,-12.124476508435786,-76.97202898420682
1,1,20240504,-12.019321401020138,-76.87221283923957
1,1,20240503,-11.986467099638755,-77.00998232876577
1,1,20240503,-12.076328894299253,-77.1079566756235
1,1,20240503,-11.986467099638755,-77.00998232876577
1,1,20240503,-12.048549742087618,-77.11584396879888
1,2,20240502,-11.980682031025717, -77.01983765078118
1,1,20240501,-11.885788146583353,-77.07209451851911
1,2,20240501,-11.885788146583353,-77.07209451851915
1,1,20240430,-12.06154034799414,-77.13308836045519
1,2,20240429,-12.033543187701088,-76.86863659586261
1,2,20240429,-12.130212943909784,-77.02105498033441
1,2,20240429,-11.989194460079483,-77.07799416256806
1,2,20240429,-12.049597592639584,-77.0910775365721
1,2,20240428,-12.186631359568734,-76.9511164308078
1,1,20240428,-12.186631359568734,-76.9511164308078
1,2,20240426,-12.064300606135397,-77.01660149118018
1,1,20240425,-12.073424093319334,-77.10790394540932
1,1,20240423,-12.112953442498469,-77.00013378855554
1,1,20240419,-12.033190809220534,-76.9599491760826
1,1,20240417,-11.99214992241642,-77.0129778661706
1,1,20240417,-11.981206765387535,-77.0046416863163
1,1,20240417,-12.015746236390429,-76.92601458167063
1,1,20240415,-12.178688950527222,-76.97937432852665
1,1,20240414,-12.008070732607381,-77.07699389592067
1,1,20240414,-12.011000426258498,-77.07825695347435
1,1,20240411,-12.198440292446373,-76.95314364895752
1,1,20240411,-12.169905715883637,-76.99193042533125
1,1,20240411,-12.138773591505059,-76.98968487512013
1,1,20240411,-12.083715080009252,-77.01653687300228
1,1,20240410,-12.004641121997485,-77.01661479748374
1,1,20240408,-11.992475345792164,-76.77990336553931
1,1,20240408,-11.992475345792164,-76.77990336553934
1,1,20240408,-11.992475345792164,-76.77990336553940
1,1,20240408,-11.992475345792164,-76.77990336553939
1,1,20240406,-11.921614071407935,-77.07424293107596
1,1,20240404,-11.940169007886988,-77.05358299916645
1,1,20240404,-11.943873541239395,-77.09383190427047
1,1,20240403,-11.979926881933356,-77.10253419856501
1,1,20240403,-11.99341167631968,-77.05193972150668
1,1,20240403,-11.99214992241642,-77.0129778661706
1,1,20240403,-11.961905270248673,-77.0795066703694
1,1,20240403,-12.18517124130771,-76.95010618143772
1,1,20240402,-11.849561029571623,-77.00227747374562
1,1,20240328,-12.035535339827618,-76.9639214007585
1,1,20240327,-12.043367525351918,-77.04010019381168
1,1,20240327,-12.073042603208192,-77.1023708779571
1,1,20240327,-12.04922611170484,-77.02140694201718
1,2,20240322,-12.165619037439287,-76.94878974132438
1,1,20240322,-12.165619037439287,-76.94878974132430
1,1,20240322,-11.980503966435926,-77.05873833454241
1,1,20240321,-12.233423443801662,-76.94866151584823
1,1,20240321,-12.02847591537859,-77.06991796266185
1,1,20240321,-12.02847591537859,-77.06991796266183
1,1,20240321,-12.02847591537859,-77.06991796266180
1,1,20240321,-11.980042325945183,-77.01683892691433
1,1,20240321,-12.026090187698069,-76.90227865450356
1,1,20240321,-12.02847591537859,-77.06991796266174
1,1,20240317,-11.994147021158605,-77.01223718702273
1,2,20240314,-12.021884061402883,-77.08534812889961
2,1,20240309,-12.117807593998956,-77.0005159697795
1,1,20240306,-12.034147292559341,-77.02956268507812
1,1,20240306,-11.98066013859839,-77.04580044260557
1,1,20240306,-12.026100075103418,-76.89791600062583
1,1,20240306,-12.035417883821133,-76.94713915786072
1,1,20240305,-12.000809750438414,-77.00689665523298
1,1,20240304,-12.069586513678058,-77.01584099905946
1,1,20240303,-12.047304886142777,-77.03807872881035
1,1,20240303,-11.965076170792456,-76.99552940301108
1,1,20240303,-12.142948450628161,-77.01981344807778
1,1,20240302,-11.865937990806474,-77.07628071010768
1,1,20240302,-11.865937990806474,-77.07628071010768
1,1,20240302,-11.859946698810727,-77.07621824025276
1,1,20240302,-11.85548371212201,-77.08665070602589
1,1,20240302,-11.862392140009957,-77.08184052719636
1,1,20240301,-12.088787484869377,-77.07406771262173
1,1,20240301,-12.14523172858543,-77.01985675182509
1,1,20240301,-12.087363752544393,-77.03288132067924
1,1,20240301,-12.06369606736655,-76.94285755834736
1,1,20240229,-12.171152080071527,-76.86172073225003
1,1,20240229,-11.968993082735812,-77.0117244675891
1,1,20240225,-11.977550600184815,-77.1034896137343
1,1,20240223,-12.017629059762461,-77.07705364909653
1,1,20240223,-12.02045276117598,-77.05467948671703
1,1,20240221,-12.03568643899684,-77.02304094100775
1,1,20240220,-12.029577273881758,-76.88670137478091
1,1,20240220,-12.191989106367195,-77.0203352220625
2,1,20240217,-12.119285334630948,-76.99834244401832
1,1,20240217,-11.91670705010346,-77.05601323240447
2,1,20240217,-12.119285334630948,-76.99834244401832
1,1,20240211,-11.979689311970288,-76.979380248608
1,1,20240211,-11.849286577148835,-77.00299832455933
1,2,20240211,-11.849286577148835,-77.00299832455930
1,2,20240211,-11.849286577148835,-77.00299832455925
1,1,20240210,-11.97026413697273,-77.10186732658407
1,1,20240209,-11.932736626803832,-77.03721032316987
1,1,20240209,-12.035817205775082,-77.05640321875268
1,1,20240209,-12.180613458788882,-76.94552270433951
1,1,20240209,-11.849088663302346,-77.13143108410253
1,1,20240209,-11.849088663302346,-77.13143108410250
1,1,20240209,-11.849088663302346,-77.13143108410248
1,1,20240209,-11.849088663302346,-77.13143108410245
1,1,20240208,-12.045397821254822,-77.11146857803152
1,1,20240207,-12.194229273004957,-77.02056774381137
1,1,20240207,-12.194229273004957,-77.02056774381137
1,1,20240207,-11.965443112818258,-77.00876263042896
1,1,20240207,-11.965443112818258,-77.00876263042894
1,1,20240207,-11.965443112818258,-77.00876263042896
1,1,20240206,-12.065390161536557,-77.00582623779687
1,1,20240203,-12.042335441954648,-76.99910495435505
1,1,20240203,-12.241020073205926,-76.92475833716748
1,1,20240203,-11.987547029390374,-77.08360803809583
1,1,20240203,-11.992920409446949,-77.09495297900014
1,1,20240203,-12.057017015667107,-77.12829769841733
1,1,20240203,-11.972728231316415,-77.00098149658972
1,1,20240203,-11.972304603020095,-77.00791026945562
1,1,20240203,-12.021864600626081,-77.01238510193151
1,1,20240203,-11.999556669342127,-77.01397294571329
1,1,20240203,-12.00026264483999,-77.00141454489382
1,1,20240202,-12.014265251978312,-76.99585147691194
1,1,20240202,-11.981765476706332,-77.00978681210681
1,1,20240201,-12.19193922220841,-76.98404917206024
1,1,20240131,-11.935089478373786,-77.08994300881034
1,1,20240131,-11.935460623022847,-77.08938904410132
1,1,20240130,-12.040571655622731,-77.01331970074037
1,1,20240128,-12.037745221355744,-76.99215965047493
1,1,20240127,-12.161180617791745,-76.98363535003348
1,1,20240127,-12.171697953473858,-76.97082000100735
1,1,20240127,-12.161180617791745,-76.98363535003345
1,1,20240127,-11.995715681087232,-77.00305355589985
1,1,20240126,-11.849427787013715,-77.09366326975046
1,1,20240126,-12.018193033418973,-76.88982451453305
1,1,20240126,-11.934531500628452,-77.05743272797784
1,1,20240126,-12.066982754322497,-76.94120657499995
1,1,20240125,-12.114395743100173,-76.96927247446627
1,1,20240124,-12.160059475537452,-76.93966307177837
1,1,20240124,-11.914979687246472,-77.03371309942914
1,2,20240123,-12.063441816147309,-76.95207030864724
1,1,20240123,-11.91346626358941,-77.01331193836704
1,1,20240123,-11.853685398655918,-77.08760001219638
1,1,20240123,-11.853685398655918,-77.08760001219638
1,1,20240122,-11.97974274634665,-76.98960093513429
1,1,20240121,-11.845592939750784,-77.15587976969704
1,1,20240121,-11.845592939750784,-77.15587976969704
1,1,20240121,-11.857567261314474,-77.09151276755222
1,1,20240121,-11.857567261314474,-77.09151276755224
1,1,20240121,-12.069189534465089,-76.94737332960085
1,1,20240121,-11.845592939750784,-77.15587976969704
1,1,20240121,-11.915724743430838,-77.04063138242104
1,1,20240120,-12.13828481516089,-76.97671442704939
1,1,20240119,-12.013041838343204,-77.01236215338496
1,1,20240118,-11.978068946164129,-76.98708463305381
1,1,20240117,-12.043310039467974,-77.00050301309308
1,1,20240116,-11.976803338728944,-77.08585166521537
1,1,20240115,-11.978257860383879,-76.98732066744415
1,1,20240115,-11.980398878971414,-76.9884150087085
1,1,20240114,-12.14298421051033,-77.01749079964114
1,1,20240114,-11.979021036198722,-76.99040532606415
1,1,20240114,-11.979021036198722,-76.99040532606408
1,1,20240114,-12.133819753541285,-76.99445474306364
1,1,20240114,-11.983053985485316,-77.10504283556553
1,1,20240114,-11.979021036198722,-76.99040532606402
1,1,20240110,-12.184882379981552,-76.94704325826716
1,1,20240107,-11.974817671993096,-77.00521879742045
1,1,20240105,-12.173083666110877,-76.96248127568819
1,1,20240103,-12.240180331447373,-76.87291531302637
